CS_ID	Keyword_ID	Keyword	Intent_1	Authority
CS_00568		leaking heart valve in elderly	Generic	Expert
CS_00569		thyroid cancer signs	Direct Answer	Expert
CS_00570		what is lupus arthritis	Generic	Expert
CS_00571		diabetic foot ulcers pictures	Resource	Expert
CS_00572		diastolic blood pressure	Generic	Expert
CS_00573		causes of high psa levels	Direct Answer	Expert
CS_00574		procedure of colonoscopy	Guide	Expert
CS_00575		what is a whooping cough	Generic	Expert
CS_00576		flea bites on humans pictures	Resource	General
CS_00577		inner ear vertigo symptoms	Direct Answer	Expert
CS_00578		mckesson products catalog	Resource	General
CS_00579		foods that help depression	Direct Answer	Expert
CS_00580		is pneumonia contageous	Direct Answer	Expert
CS_00581		hypothyroidism foods to eat	Direct Answer	Expert
CS_00582		symptoms of a stomach ulcer	Direct Answer	Expert
CS_00583		can a diabetic eat potatoes	Direct Answer	Expert
CS_00584		how do i get rid of hornets	Guide	Expert
CS_00585		mental health codes	Generic	General
CS_00586		causes of elevated calcium	Direct Answer	Expert
CS_00587		cure for protein in urine	Direct Answer	Expert
CS_00588		what causes parkinson	Direct Answer	Expert
CS_00589		what is an mri scan	Generic	Expert
CS_00590		are carrots good for diabetics	Direct Answer	Expert
CS_00591		medical online	Generic	General
CS_00592		diseases of the intestines	Generic	Expert
CS_00593		symptoms for diabetes	Direct Answer	Expert
CS_00594		images of sun poisoning	Resource	General
CS_00595		giant cell arteritis symptoms	Direct Answer	Expert
CS_00596		blood thinner medications	Direct Answer	Expert
CS_00597		what is urology	Generic	Expert
CS_00598		bragg vinegar benefits	Direct Answer	Expert
CS_00599		signs of ovarian cysts	Direct Answer	Expert
CS_00600		signs symptoms of low iron	Direct Answer	Expert
CS_00601		natural cures for blepharitis	Guide	Expert
CS_00602		what causes flem in throat	Direct Answer	Expert
CS_00603		what is candida symptoms	Direct Answer	Expert
CS_00604		after surgery swelling	Generic	Expert
CS_00605		cellulitis infection in leg	Direct Answer	Expert
CS_00606		what causes a hiatal hernia	Direct Answer	Expert
CS_00607		cushing syndrome symptoms	Direct Answer	Expert
CS_00608		what is vestibular dysfunction	Generic	Expert
CS_00609		symptoms in children	Generic	Expert
CS_00610		a blood type diet food list	Resource	Expert
CS_00611		baking soda treatment	Guide	Expert
CS_00612		detached retina symptoms	Direct Answer	Expert
CS_00613		vertigo causes and cures	Direct Answer	Expert
CS_00614		side effects of glutathione	Direct Answer	Expert
CS_00615		what eczema looks like	Resource	Expert
CS_00616		astigmatism symptoms	Direct Answer	Expert
CS_00617		stage 3 kidney disease diet	Direct Answer	Expert
CS_00618		appendicitis symptoms	Direct Answer	Expert
CS_00619		photos of lesions	Resource	General
CS_00620		alcoholic wet brain	Generic	Expert
CS_00621		high blood sugar range	Direct Answer	Expert
CS_00622		mild concussion signs	Direct Answer	Expert
CS_00623		dr russell blaylock quack	Generic	General
CS_00624		how to raise blood platelets	Guide	Expert
CS_00625		what is dyskinesia	Generic	Expert
CS_00626		normal blood glucose chart	Direct Answer	Expert
CS_00627		normal values inr	Generic	Expert
CS_00628		hernia symptoms in stomach	Direct Answer	Expert
CS_00629		autoimmune skin rash	Generic	Expert
CS_00630		parkinson symptoms	Direct Answer	Expert
CS_00631		cysts treatment	Direct Answer	Expert
CS_00632		negative tb test picture	Resource	Expert
CS_00633		address for express scripts	Navigational	General
CS_00634		hospital statistics	Generic	General
CS_00635		marfan syndrome photos	Resource	General
CS_00636		lower back cancer symptoms	Direct Answer	Expert
CS_00637		fractured knee cap symptoms	Direct Answer	Expert
CS_00638		what causes diabetes type 1	Direct Answer	Expert
CS_00639		medical history form	Resource	General
CS_00640		can diabetics eat honey	Direct Answer	Expert
CS_00641		am i depressed test	Generic	General
CS_00642		acid reflux symtoms	Direct Answer	Expert
CS_00643		fda approval list	Direct Answer	Expert
CS_00644		wisdom teeth surgery cost	Transactional	Expert
CS_00645		images of insect bites	Resource	General
CS_00646		knee replacement brands	Direct Answer	Expert
CS_00647		what is vitiligo disease	Generic	Expert
CS_00648		symptoms of heat stroke	Direct Answer	Expert
CS_00649		grovers disease contagious	Direct Answer	Expert
CS_00650		saturday doctors	Generic	General
CS_00651		what causes high potasium	Direct Answer	Expert
CS_00652		treatment for bursitis of hip	Direct Answer	Expert
CS_00653		what are symptoms of the flu	Direct Answer	Expert
CS_00654		heart stent surgery	Generic	Expert
CS_00655		phlebitis treatment	Guide	Expert
CS_00656		survival rate liver cancer	Direct Answer	Expert
CS_00657		signs of too much estrogen	Direct Answer	Expert
CS_00658		tendon tear symptoms	Direct Answer	Expert
CS_00659		what can i use for pink eye	Guide	Expert
CS_00660		how to heal a bruise quickly	Guide	Expert
CS_00661		how to treat a cat bite	Guide	Expert
CS_00662		liver enzymes too high	Generic	Expert
CS_00663		american medical association	Generic	General
CS_00664		best decongestant for ears	Direct Answer	Expert
CS_00665		nephrology definition	Direct Answer	General
CS_00666		bone density test	Generic	Expert
CS_00667		causes of stomach bleeding	Direct Answer	Expert
CS_00668		what is catheter ablation	Generic	Expert
CS_00669		what is epley maneuver	Generic	Expert
CS_00670		pain on side of knee	Generic	Expert
CS_00671		bowel leakage symptoms	Direct Answer	Expert
CS_00672		kidney failure warning signs	Direct Answer	Expert
CS_00673		pain in legs and lower back	Generic	Expert
CS_00674		laparoscopic surgery	Generic	Expert
CS_00675		my metro pcs call history	Navigational	General
CS_00676		what is a goiter symptoms	Direct Answer	Expert
CS_00677		causes of adult ear pain	Direct Answer	Expert
CS_00678		anesthesia cpt codes	Generic	General
CS_00679		depression test free online	Resource	General
CS_00680		symptons of bone cancer	Direct Answer	Expert
CS_00681		treatment for graves disease	Guide	Expert
CS_00682		treatment for bakers cyst	Guide	Expert
CS_00683		what is a gnat	Generic	General
CS_00684		zija side effects	Direct Answer	Expert
CS_00685		what is smoldering myeloma	Generic	Expert
CS_00686		heart ablation surgery	Generic	Expert
CS_00687		good cholesterol foods	Direct Answer	Expert
CS_00688		somnapure reviews	Generic	Opinion
CS_00689		what is chronic fatigue	Generic	Expert
CS_00690		cpt codes for 2013	Generic	General
CS_00691		skin ulcer pictures	Resource	Expert
CS_00692		what is polution	Generic	General
CS_00693		symptoms of tia strokes	Direct Answer	Expert
CS_00694		spider bite pictures day 1	Resource	
CS_00695		pictures of shingles on feet	Resource	Expert
CS_00696		knee replacement clicking	Generic	Expert
CS_00697		sudden nosebleeds in adults	Generic	Expert
CS_00698		rectocele surgery pictures	Resource	General
CS_00699		nattokinase side effects	Direct Answer	Expert
CS_00700		jaw pain heart attack	Generic	Expert
CS_00701		what causes leg ulcers	Direct Answer	Expert
CS_00702		what is a gluten free	Generic	General
CS_00703		leukemia life expectancy	Generic	Expert
CS_00704		myopathy symptoms	Direct Answer	Expert
CS_00705		about arnica	Generic	Expert
CS_00706		pics of bug bites	Resource	Expert
CS_00707		what to do for shoulder pain	Guide	General
CS_00708		symptoms throat cancer	Direct Answer	Expert
CS_00709		foods high in oxalates	Direct Answer	Expert
CS_00710		blood clot in calf pictures	Resource	Expert
CS_00711		food high in soluble fiber	Direct Answer	General
CS_00712		list of rescue inhalers	Direct Answer	General
CS_00713		orthopedic surgeon reviews	Generic	Opinion
CS_00714		what is shingles symptoms	Direct Answer	Expert
CS_00715		what is soft tissue mass	Generic	Expert
CS_00716		treating emerald ash borer	Guide	Expert
CS_00717		echocardiogram test	Direct Answer	Expert
CS_00718		what is hydroco acetamin	Generic	Expert
CS_00719		what causes hand numbness	Direct Answer	Expert
CS_00720		lung cancer signs symptoms	Direct Answer	Expert
CS_00721		what is sacroiliac pain	Direct Answer	Expert
CS_00722		food to stop diarrhea	Direct Answer	General
CS_00723		how do you treat edema	Guide	Expert
CS_00724		what raises liver enzymes	Direct Answer	Expert
CS_00725		pictures of dermatitis on face	Resource	Expert
CS_00726		childhood diabetes symptoms	Direct Answer	Expert
CS_00727		jaw pain left side	Generic	Expert
CS_00728		home remedies for asthma	Direct Answer	Expert
CS_00729		signs of worms in humans	Direct Answer	Expert
CS_00730		photo of gum abscess	Resource	General
CS_00731		what to take for a dry cough	Direct Answer	Expert
CS_00732		signs of gout in foot	Direct Answer	Expert
CS_00733		symptoms of arthritis in wrist	Direct Answer	Expert
CS_00734		lifestyle lift complaints	Direct Answer	Opinion
CS_00735		pad disease treatment	Guide	Expert
CS_00736		skin lymphoma pictures	Resource	General
CS_00737		cardiac diabetic diet menu	Resource	Expert
CS_00738		mental health institutions	Generic	General
CS_00739		leg pain below knee	Generic	Expert
CS_00740		exercises for neck arthritis	Generic	Expert
CS_00741		how to treat poision ivy	Guide	Expert
CS_00742		how do doctors diagnose ms	Direct Answer	Expert
CS_00743		what causes si joint pain	Direct Answer	Expert
CS_00744		severe lower back pain	Generic	Expert
CS_00745		a normal heart beat	Direct Answer	Expert
CS_00746		what causes bowel blockage	Direct Answer	Expert
CS_00747		how to treat foot neuropathy	Guide	Expert
CS_00748		mass general hospital doctors	Generic	General
CS_00749		stage 4 ovarian cancer	Generic	Expert
CS_00750		treatment for dog bites	Guide	Expert
CS_00751		what is normal ldl range	Direct Answer	Expert
CS_00752		bed bug bite pictures	Resource	General
CS_00753		kawasaki disease children	Generic	Expert
CS_00754		what is hernia surgery	Generic	Expert
CS_00755		fruits for blood pressure	Direct Answer	Expert
CS_00756		expiration date codes	Generic	General
CS_00757		symptoms of shrimp allergy	Direct Answer	Expert
CS_00758		best cataract surgeons	Generic	Opinion
CS_00759		cause of burning eyes	Direct Answer	Expert
CS_00760		pictures of gangrene in feet	Resource	General
CS_00761		what is swine flu	Generic	General
CS_00762		ferritin level normal range	Direct Answer	Expert
CS_00763		pictures of shingles rashes	Resource	Expert
CS_00764		how do i get rid of silver fish	Guide	Expert
CS_00765		iodoral side effects	Direct Answer	Expert
CS_00766		constant runny nose causes	Direct Answer	Expert
CS_00767		symptoms of syphilis	Direct Answer	Expert
CS_00768		what is tmj	Generic	Expert
CS_00769		what causes pancreatic cysts	Direct Answer	Expert
CS_00770		driving after hip replacement	Generic	Expert
CS_00771		eye inflammation causes	Direct Answer	Expert
CS_00772		thyroid cysts and nodules	Generic	Expert
CS_00773		adhd disorder symptoms	Direct Answer	Expert
CS_00774		lung cancer pain symptoms	Direct Answer	Expert
CS_00775		what is a psa blood test	Generic	Expert
CS_00776		pain after a hysterectomy	Generic	Expert
CS_00777		pictures of hand warts	Resource	General
CS_00778		pictures of pressure ulcers	Resource	General
CS_00779		how much ct scan cost	Transactional	Expert
CS_00780		what is hodgkins lymphoma	Generic	Expert
CS_00781		signs of under active thyroid	Direct Answer	Expert
CS_00782		what is normal hemoglobin	Generic	Expert
CS_00783		prostrate cancer symptons	Direct Answer	Expert
CS_00784		do i have lupus quiz	Direct Answer	General
CS_00785		what can cause hives	Direct Answer	Expert
CS_00786		hipaa printable forms	Resource	General
CS_00787		cirrhosis of liver stages	Direct Answer	Expert
CS_00788		roseola rash pictures	Resource	General
CS_00789		vinyl records value	Direct Answer	General
CS_00790		how can i learn english fast	Guide	
CS_00791		va medical records	Generic	General
CS_00792		what is a cpap machine	Generic	Expert
CS_00793		hiatal hernia surgery	Generic	Expert
CS_00794		pituitary gland disorders	Generic	Expert
CS_00795		what is statin	Generic	Expert
CS_00796		boils causes and cures	Direct Answer	Expert
CS_00797		what causes eye floaters	Direct Answer	Expert
CS_00798		cause of high liver count	Direct Answer	Expert
CS_00799		lumbar epidural side effects	Direct Answer	Expert
CS_00800		symptoms of leukopenia	Direct Answer	Expert
CS_00801		what causes chronic fatigue	Direct Answer	Expert
CS_00802		lupus symptoms	Direct Answer	Expert
CS_00803		skin rash pictures on chest	Resource	
CS_00804		symptoms of low tsh level	Direct Answer	Expert
CS_00805		abnormal wbc esterase	Generic	Expert
CS_00806		what lymph nodes	Generic	Expert
CS_00807		my medical records online	Navigational	General
CS_00808		what does pycnogenol do	Direct Answer	Expert
CS_00809		bulging disc in neck	Generic	Expert
CS_00810		how to treat a bedbug bite	Guide	Expert
CS_00811		lockjaw signs symptoms	Direct Answer	Expert
CS_00812		reason for leg cramps	Direct Answer	Expert
CS_00813		is bells palsy contagious	Direct Answer	Expert
CS_00814		pictures of neurofibromas	Resource	General
CS_00815		duration of alcohol withdrawal	Direct Answer	Expert
CS_00816		corydalis for pain	Direct Answer	Expert
CS_00817		degenerative disc in neck	Generic	Expert
CS_00818		what causes streptococcus	Direct Answer	Expert
CS_00819		treatment for sprained ankle	Guide	Expert
CS_00820		what is esr blood test	Generic	Expert
CS_00821		what causes low ferritin	Direct Answer	Expert
CS_00822		pain in head behind left ear	Generic	Expert
CS_00823		niacin side effects 500mg	Direct Answer	Expert
CS_00824		causes of low globulin	Direct Answer	Expert
CS_00825		depression help hotline	Generic	General
CS_00826		eczema vs psoriasis pictures	Resource	General
CS_00827		diuretics list	Direct Answer	Expert
CS_00828		dulcolax tablets dosage	Direct Answer	Expert
CS_00829		list of alpha blockers	Direct Answer	Expert
CS_00830		acetaminophen-cod 3	Generic	Expert
CS_00831		control blood sugar naturally	Guide	Expert
CS_00832		where does lice come from	Direct Answer	Expert
CS_00833		what is calcified granuloma	Generic	Expert
CS_00834		cysts on kidney	Generic	Expert
CS_00835		diabetes and ketones	Generic	Expert
CS_00836		what is gout in foot	Direct Answer	Expert
CS_00837		cures for thrush in the mouth	Direct Answer	Expert
CS_00838		cpt code with description	Generic	Expert
CS_00839		lung lesions	Generic	Expert
CS_00840		what is a ct angiogram	Generic	Expert
CS_00841		treatment for upper arm pain	Guide	Expert
CS_00842		new pneumonia vaccine	Generic	Expert
CS_00843		what causes low iron in men	Direct Answer	Expert
CS_00844		cure for hiatal hernia	Guide	Expert
CS_00845		alzheimer vs dementia	Generic	Expert
CS_00846		early flu symptoms in adults	Direct Answer	Expert
CS_00847		what is gurd	Generic	Expert
CS_00848		what is angiogram test	Generic	Expert
CS_00849		chronic hiccups treatment	Guide	Expert
CS_00850		side effects of zeaxanthin	Direct Answer	Expert
CS_00851		foot swelling causes	Direct Answer	Expert
CS_00852		back surgery laminectomy	Generic	Expert
CS_00853		how to treat folliculitis	Guide	Expert
CS_00854		stages of kidney disease	Direct Answer	Expert
CS_00855		picture of mouth sores	Resource	General
CS_00856		cure for laryngitis vinegar	Guide	Expert
CS_00857		pemphigus vulgaris pictures	Resource	Expert
