CS_ID	Keyword_ID	Keyword	Intent_1	Authority
CS_0515	3081	how to kill toenail fungus	Guide	Expert
CS_0516	3080	blood pressure log sheets	Resource	General
CS_0517	3080	malignant melanoma photos	Resource	General
CS_0518	3079	signs of a mini stroke	Direct Answer	Expert
CS_0519	3079	causes of excessive gas	Direct Answer	Expert
CS_0520	3079	pictures of mites on humans	Resource	General
CS_0521	3079	heart attack in women over 40	Generic	Expert
CS_0522	3077	folic acid benefits	Direct Answer	Expert
CS_0523	3076	what is uric acid	Generic	General
CS_0524	3076	what is llc mean	Direct Answer	General
CS_0525	3076	recovery after hernia repair	Direct Answer	Expert
CS_0526	3075	foods to avoid diabetes	Direct Answer	General
CS_0527	3075	what causes foam in urine	Direct Answer	Expert
CS_0528	3074	what is ibuprofen 800mg	Generic	General
CS_0529	3073	what is panic anxiety disorder	Generic	General
CS_0530	3073	food list for diabetics	Direct Answer	Expert
CS_0531	3072	rib fracture healing time	Direct Answer	Expert
CS_0532	3072	symptoms of h pylori infection	Direct Answer	Expert
CS_0533	3072	what is a twisted colon	Generic	General
CS_0534	3071	what is septic infection	Generic	Expert
CS_0535	3071	mrsa skin infection photos	Resource	General
CS_0536	3071	what is chrones disease	Generic	General
CS_0537	3070	what is a carcinoid tumor	Generic	General
CS_0538	3070	what is a fistula	Generic	General
CS_0539	3068	creatinine levels chart	Resource	General
CS_0540	3068	what is pots syndrome	Generic	Expert
CS_0541	3068	what is angioplasty procedure	Generic	Expert
CS_0542	3068	good cholesterol ratio	Direct Answer	General
CS_0543	3068	what is neck arthritis	Generic	Expert
CS_0544	3067	first signs of shingles	Direct Answer	Expert
CS_0545	3066	medical advice symptoms	Generic	Expert
CS_0546	3066	what is bursitis in shoulder	Generic	General
CS_0547	3065	myeloma cancer survival rate	Direct Answer	Expert
CS_0548	3065	vinegar health benefits	Direct Answer	Expert
CS_0549	3062	identify bed bugs	Guide	General
CS_0550	3062	what are the symptoms of tb	Direct Answer	Expert
CS_0551	3059	reason for upper back pain	Direct Answer	Expert
CS_0552	3059	tongue sores photos	Resource	General
CS_0553	3058	what is comp metabolic panel	Generic	General
CS_0554	3058	stages of dementia chart	Resource	General
CS_0555	3057	photos of chickenpox	Resource	General
CS_0556	3057	free diagnosis codes	Direct Answer	General
CS_0557	3057	causes of severe foot pain	Direct Answer	Expert
CS_0558	3056	what causes lightheaded	Direct Answer	Expert
CS_0559	3055	leg artery blockage symptoms	Direct Answer	Expert
CS_0560	3054	signs of torn rotator cup	Direct Answer	Expert
CS_0561	3053	what is borderline diabetes	Generic	Expert
CS_0562	3053	what is normal ldl	Direct Answer	Expert
CS_0563	3050	side effects replens	Direct Answer	Expert
CS_0564	3050	what is a transvaginal mesh	Generic	Expert
CS_0565	3049	ask a doctor	Navigational	General
CS_0566	3049	what to eat after colonoscopy	Direct Answer	Expert
CS_0567	3048	medication identification	Generic	General
CS_0568	3048	pictures of cellulitis	Resource	General
CS_0569	3048	severe gastritis symptoms	Direct Answer	Expert
CS_0570	3047	oregano oil side effects	Direct Answer	Expert
CS_0571	3046	what is a facet joint injection	Generic	Expert
CS_0572	3046	freight carrier scac codes	Generic	General
CS_0573	3045	how to treat bladder infection	Guide	Expert
CS_0574	3045	complaints against doctors	Generic	General
CS_0575	3044	what fruits can a diabetic eat	Direct Answer	Expert
CS_0576	3044	what causes head shaking	Direct Answer	Expert
CS_0577	3042	symptoms of hip problems	Direct Answer	Expert
CS_0578	3041	what is copd	Generic	Expert
CS_0579	3041	blood pressure	Generic	General
CS_0580	3040	graves disease facts	Generic	Expert
CS_0581	3040	strengths finder 2.0 test	Navigational	General
CS_0582	3039	why does my urine smell bad	Direct Answer	General
CS_0583	3039	remedies for chest colds	Guide	Expert
CS_0584	3037	what is alopecia	Generic	General
CS_0585	3037	normal pulse rate for men	Direct Answer	General
CS_0586	3036	pictures of eyelid infections	Resource	General
CS_0587	3036	tuberculosis and symptoms	Direct Answer	Expert
CS_0588	3036	food to avoid acid reflux list	Direct Answer	Expert
CS_0589	3034	what is biometric testing	Generic	General
CS_0590	3034	home remedy for oral thrush	Guide	Expert
CS_0591	3032	best constipation treatment	Guide	Opinion
CS_0592	3030	what is h pylori infection	Generic	Expert
CS_0593	3029	first sign of throat cancer	Direct Answer	Expert
CS_0594	3029	list of foods that thin blood	Direct Answer	General
CS_0595	3029	cure for male yeast infection	Guide	Expert
CS_0596	3029	cpt code lookup for free	Direct Answer	General
CS_0597	3028	poison ivy home cures	Guide	General
CS_0598	3028	hammer toes pictures	Resource	General
CS_0599	3028	what causes gout in the foot	Direct Answer	Expert
CS_0600	3027	what is buerger's disease	Generic	General
CS_0601	3027	mental illness symptoms test	Direct Answer	General
CS_0602	3026	types of cancer list	Direct Answer	Expert
CS_0603	3026	mini stroke symptoms in men	Direct Answer	Expert
CS_0604	3024	low fiber diet colonoscopy	Direct Answer	Expert
CS_0605	3023	what causes ring worm	Direct Answer	Expert
CS_0606	3023	types of inflammatory arthritis	Generic	Expert
CS_0607	3023	what cause blood clots	Direct Answer	Expert
CS_0608	3022	burning pain in upper thigh	Generic	Expert
CS_0609	3021	what is a tortuous colon	Generic	General
CS_0610	3020	what is trigger thumb	Generic	General
CS_0611	3020	what is stroke	Generic	General
CS_0612	3019	heat or cold for back pain	Direct Answer	Expert
CS_0613	3019	nasal bleeding causes	Direct Answer	Expert
CS_0614	3019	images of strep throat rash	Resource	General
CS_0615	3018	lower back pain kidney	Generic	Expert
CS_0616	3015	side effects of hctz	Direct Answer	Expert
CS_0617	3015	how to cure watery eyes	Guide	Expert
CS_0618	3013	low wbc count treatment	Guide	Expert
CS_0619	3013	symptoms for hernia	Direct Answer	Expert
CS_0620	3013	what is diabetes mellitus	Generic	General
CS_0621	3012	side effects of topomax	Direct Answer	Expert
CS_0622	3011	louie body dementia stages	Direct Answer	Expert
CS_0623	3011	intestinal flu symptoms	Direct Answer	Expert
CS_0624	3010	symptoms of hip replacement	Direct Answer	Expert
CS_0625	3010	acid reflux diet menu	Resource	Expert
CS_0626	3009	narcissistic behavior	Generic	General
CS_0627	3009	causes of swollen foot	Direct Answer	Expert
CS_0628	3008	palpitations causes	Direct Answer	Expert
CS_0629	3007	wood ticks pictures	Resource	General
CS_0630	3006	edema in legs and feet	Generic	General
CS_0631	3004	lymph nodes groin picture	Resource	General
CS_0632	3003	bladder symptoms in men	Direct Answer	Expert
CS_0633	3003	pictures of melanoma moles	Resource	General
CS_0634	3002	muscular dystrophy symptoms	Direct Answer	Expert
CS_0635	3002	how to heal achilles tendon	Guide	Expert
CS_0636	3001	what is sclerosis of the liver	Generic	General
CS_0637	3001	what is bad cholesterol	Generic	General
CS_0638	3000	how to cure type 2 diabetes	Guide	Expert
CS_0639	2998	what causes bell palsy	Direct Answer	Expert
CS_0640	2997	drinks good for kidneys	Direct Answer	Expert
CS_0641	2997	disease of liver symptoms	Direct Answer	Expert
CS_0642	2995	different types of cancer	Generic	General
CS_0643	2994	what is non hodgkins lymphoma	Generic	General
CS_0644	2994	free national electrical code	Direct Answer	General
CS_0645	2994	colon cancer symptoms	Direct Answer	Expert
CS_0646	2993	estroven side effects	Direct Answer	Expert
CS_0647	2992	home remedies gout pain	Guide	General
CS_0648	2992	what is narcissism	Generic	General
CS_0649	2992	remedies for sciatic pain	Guide	Expert
CS_0650	2992	fsh levels normal range	Direct Answer	Expert
CS_0651	2991	cancer life expectancy	Generic	Expert
CS_0652	2991	home remedies for pleurisy	Guide	General
CS_0653	2990	what is root canal	Generic	General
CS_0654	2990	signs of kidney cancer	Direct Answer	Expert
CS_0655	2989	how do you treat blood clots	Guide	Expert
CS_0656	2989	radon symptoms	Direct Answer	Expert
CS_0657	2988	medco by mail order form	Resource	General
CS_0658	2987	pictures of plantar fasciitis	Resource	General
CS_0659	2986	cll leukemia survival rate	Direct Answer	General
CS_0660	2985	pics of spider bites	Resource	General
CS_0661	2985	diabetes sugar levels chart	Resource	General
CS_0662	2984	treatment for a sore tongue	Guide	Expert
CS_0663	2983	poison ivy rash pictures	Resource	Expert
CS_0664	2982	ovarian cancer survival rate	Direct Answer	Expert
CS_0665	2981	what causes ear bleeding	Direct Answer	Expert
CS_0666	2979	symptoms for heart attack	Direct Answer	Expert
CS_0667	2979	pancreatic cancer signs	Direct Answer	Expert
CS_0668	2979	early hiv skin rash pictures	Resource	General
CS_0669	2978	what is keratoconus	Generic	Expert
CS_0670	2978	fastest constipation relief	Guide	General
CS_0671	2977	pictures of cancerous moles	Resource	General
CS_0672	2977	symptoms of head trauma	Direct Answer	Expert
CS_0673	2976	low blood pressure treatment	Guide	Expert
CS_0674	2976	what is mpv in blood test	Direct Answer	Expert
CS_0675	2973	how to cure pancreatitis	Direct Answer	Expert
CS_0676	2972	what is ginkgo biloba	Generic	General
CS_0677	2972	side effects of konjac root	Direct Answer	Expert
CS_0678	2972	where is the adrenal gland	Generic	General
CS_0679	2970	photos of skin diseases	Resource	General
CS_0680	2970	how to get rid of headlice	Guide	General
CS_0681	2970	pictures of scarlet fever	Resource	General
CS_0682	2969	multiple symptom checker	Generic	General
CS_0683	2967	photographs of scleroderma	Resource	General
CS_0684	2967	what is blood cancer	Generic	General
CS_0685	2967	what foods causes gout	Direct Answer	Expert
CS_0686	2964	symptoms of bladder stones	Direct Answer	Expert
CS_0687	2964	is bronchitis contagious	Direct Answer	Expert
CS_0688	2964	natural cure for eye stye	Guide	General
CS_0689	2960	what causes uterine fibroids	Direct Answer	Expert
CS_0690	2960	foot heel pain causes	Direct Answer	Expert
CS_0691	2959	what causes stomach pain	Direct Answer	Expert
CS_0692	2958	main signs of cancer	Direct Answer	Expert
CS_0693	2958	picture of lyme disease	Resource	General
CS_0694	2957	is itching a sign of cancer	Direct Answer	Expert
CS_0695	2957	photos of carbuncles	Resource	Expert
CS_0696	2957	liver cancer stage 4	Generic	Expert
CS_0697	2956	about medi cal	Navigational	General
CS_0698	2956	what causes lymphedema	Direct Answer	Expert
CS_0699	2954	heat or cold for sciatica	Direct Answer	Expert
CS_0700	2953	symptoms of brain aneurysms	Direct Answer	Expert
CS_0701	2953	hernia mesh complications	Direct Answer	Expert
CS_0702	2952	coenzyme q10 side effects	Direct Answer	Expert
CS_0703	2951	what causes myeloma cancer	Direct Answer	Expert
CS_0704	2951	images of testicular cancer	Resource	General
CS_0705	2950	symptoms of liver damage	Direct Answer	Expert
CS_0706	2950	5 causes of high cholesterol	Direct Answer	Expert
CS_0707	2950	normal blood sodium levels	Direct Answer	General
CS_0708	2948	microalbumin urine range	Direct Answer	Expert
CS_0709	2947	what is thyroid cancer	Generic	General
CS_0710	2947	what is chiari syndrome	Generic	General
CS_0711	2946	vitamin d level chart	Resource	General
CS_0712	2946	low platelet count causes	Direct Answer	Expert
CS_0713	2945	jaw cancer early signs	Direct Answer	Expert
CS_0714	2945	advocare side effects	Direct Answer	Expert
CS_0715	2944	what is potassium gluconate	Generic	General
CS_0716	2943	back pain upper left side	Generic	Expert
CS_0717	2943	symtoms of bladder cancer	Direct Answer	Expert
CS_0718	2943	what causes high rdw	Direct Answer	Expert
CS_0719	2942	human symptoms of worms	Direct Answer	Expert
CS_0720	2941	average cost of liposuction	Transactional	General
CS_0721	2941	high uric acid causes	Direct Answer	Expert
CS_0722	2940	causes of bunions on feet	Direct Answer	Expert
CS_0723	2939	what does probiotics do	Direct Answer	Expert
CS_0724	2939	symptoms of diverticulitis	Direct Answer	Expert
CS_0725	2939	diet plan for gastritis	Resource	Expert
CS_0726	2939	signs of stroke for women	Direct Answer	Expert
CS_0727	2936	tart cherry juice side effects	Direct Answer	Expert
CS_0728	2936	what causes renal cysts	Direct Answer	Expert
CS_0729	2936	throat cancer symptom	Direct Answer	Expert
CS_0730	2933	what does milk thistle do	Direct Answer	General
CS_0731	2933	stage 4 lung cancer survivors	Generic	General
CS_0732	2933	list of foods high in purines	Direct Answer	General
CS_0733	2931	home remedy for ring worm	Guide	Expert
CS_0734	2931	what is neuroblastoma cancer	Generic	General
CS_0735	2931	what causes right arm pain	Direct Answer	Expert
CS_0736	2930	dr richard becker website	Navigational	General
CS_0737	2929	best food to lower uric acid	Direct Answer	Expert
CS_0738	2929	day before a colonoscopy	Generic	General
CS_0739	2929	costco membership renewal	Navigational	General
CS_0740	2928	survival rate for liver cancer	Direct Answer	Expert
CS_0741	2928	signs of diabetes in women	Direct Answer	Expert
CS_0742	2928	what is a lifestyle lift	Generic	General
CS_0743	2928	remedies for bed bugs bites	Guide	Expert
CS_0744	2928	what is cetirizine hcl	Generic	General
CS_0745	2926	medical code icd-9	Direct Answer	General
CS_0746	2925	ct scan with contrast	Generic	General
CS_0747	2925	what is adrenal adenoma	Generic	General
CS_0748	2925	signs of arthritis in fingers	Direct Answer	Expert
CS_0749	2924	throat cancer symptons	Direct Answer	Expert
CS_0750	2924	what is tendonitis in shoulder	Generic	General
CS_0751	2923	gfr lab test normal range	Direct Answer	General
CS_0752	2922	depression test for teens	Direct Answer	General
CS_0753	2920	symptoms of type b flu	Direct Answer	Expert
CS_0754	2920	symptoms of borderline	Direct Answer	Expert
CS_0755	2920	free kleenex coupons	Transactional	General
CS_0756	2919	what to do for a bee sting	Guide	General
CS_0757	2919	pictures seborrheic dermatitis	Resource	General
CS_0758	2919	curcumin benefits	Direct Answer	Expert
CS_0759	2918	what is a oncologist	Generic	General
CS_0760	2918	what causes pain in left arm	Direct Answer	Expert
CS_0761	2918	foods to level blood sugar	Direct Answer	Expert
CS_0762	2917	can spinal stenosis be cured	Direct Answer	Expert
CS_0763	2917	how to treat hip bursitis	Guide	Expert
CS_0764	2916	what is celiac disease	Generic	General
CS_0765	2916	what is planters wart	Generic	General
CS_0766	2915	symptoms in men	Generic	Expert
CS_0767	2914	normal diabetic sugar levels	Direct Answer	General
CS_0768	2914	blood sugar reading chart	Resource	Expert
CS_0769	2914	pet scan procedure	Generic	Expert
CS_0770	2913	sciatica back pain exercises	Direct Answer	Expert
CS_0771	2913	what is aml leukemia	Generic	General
CS_0772	2911	treatment for pulled muscle	Direct Answer	Expert
CS_0773	2911	test for alzheimers disease	Direct Answer	Expert
CS_0774	2909	symptoms of thumb arthritis	Direct Answer	Expert
CS_0775	2909	hernia symptoms in men groin	Direct Answer	Expert
CS_0776	2909	kidney disease rash pictures	Resource	General
CS_0777	2908	list of benzodiazepines	Direct Answer	General
CS_0778	2908	causes for testicular swelling	Direct Answer	Expert
CS_0779	2908	what is h.pylori	Generic	General
CS_0780	2906	pain relief for bee stings	Guide	Expert
CS_0781	2906	pictures of itchy skin rash	Resource	General
CS_0782	2906	what is flaxseed	Generic	General
CS_0783	2903	signs of mini stroke	Direct Answer	Expert
CS_0784	2903	tricare retired dental program	Navigational	General
CS_0785	2903	symptoms of kidney damage	Direct Answer	Expert
CS_0786	2902	cardiac stress test procedure	Direct Answer	Expert
CS_0787	2901	image of kidney stones	Resource	General
CS_0788	2900	images of pityriasis rosea	Resource	General
CS_0789	2900	printable coupon for abreva	Transactional	General
CS_0790	2900	brain tumor survival rate	Direct Answer	Expert
CS_0791	2899	causes of leg cramps	Direct Answer	Expert
CS_0792	2899	what can diabetics eat	Direct Answer	Expert
